,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,entities.media,extended_entities.media,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.entities.url.urls,user.profile_banner_url,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.entities.hashtags,quoted_status.entities.symbols,quoted_status.entities.user_mentions,quoted_status.entities.urls,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,quoted_status.entities.media,quoted_status.extended_entities.media,quoted_status.user.profile_banner_url
74,Fri May 29 15:09:22 +0000 2020,1266386154401587205,1266386154401587205,"@satomina0213 楽しかったです🎵
次回は映画館で見ようかなぁと思いました😊",False,"[14, 43]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2663848843244257e+18,1266384884324425729,330039686.0,330039686,satomina0213,,,,,False,0,0,False,False,,ja,[],[],"[{'screen_name': 'satomina0213', 'name': 'さと♡しめじ先輩だす', 'id': 330039686, 'id_str': '330039686', 'indices': [0, 13]}]",[],,,ja,recent,2946444938,2946444938,구니푠～灰色が似合う女～🌠🌠,m92pyonchan,,,,[],False,494,255,2,Sun Dec 28 13:52:29 +0000 2014,41269,,,False,False,78281,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1253336440852770818/w0RlAq6c_normal.jpg,https://pbs.twimg.com/profile_images/1253336440852770818/w0RlAq6c_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,https://pbs.twimg.com/profile_banners/2946444938/1587653668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Fri May 29 15:09:22 +0000 2020,1266386154397462529,1266386154397462529,色々なもの手放してしまったけど逆に手に入れたものもたくさん。何か欲しければ何か捨てろってことなんかな笑,False,"[0, 51]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,,ja,[],[],[],[],,,ja,recent,3246169628,3246169628,ユウト | 土江 悠人,yuutoyuuto1206,神奈川→東京,立教大学3年 | READYFOR株式会社 | croom college | 身近な社会圏を幸せにするリーダーになりますでする。,https://t.co/GvCcVkGnDQ,[],False,285,314,0,Mon Jun 15 16:11:07 +0000 2015,1215,,,False,False,548,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1254014617551962112/KG2wmIti_normal.jpg,https://pbs.twimg.com/profile_images/1254014617551962112/KG2wmIti_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,"[{'url': 'https://t.co/GvCcVkGnDQ', 'expanded_url': 'https://note.com/firstreport_yuto', 'display_url': 'note.com/firstreport_yu…', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/3246169628/1590195072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,Fri May 29 15:09:22 +0000 2020,1266386154389041154,1266386154389041154,"@Uo_oU_men まじか...
Twitter辞めちゃうん...?",False,"[11, 35]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2663856163353231e+18,1266385616335323137,1.235204769595052e+18,1235204769595052032,Uo_oU_men,,,,,False,0,0,False,False,,ja,[],[],"[{'screen_name': 'Uo_oU_men', 'name': '木下 めあ', 'id': 1235204769595052032, 'id_str': '1235204769595052032', 'indices': [0, 10]}]",[],,,ja,recent,1255174265986375680,1255174265986375680,そら🧸,sts_2523,,さとみさん🐱,,[],False,12,30,3,Tue Apr 28 16:37:41 +0000 2020,858,,,False,False,856,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1258658156546154496/uayvhv7j_normal.jpg,https://pbs.twimg.com/profile_images/1258658156546154496/uayvhv7j_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,https://pbs.twimg.com/profile_banners/1255174265986375680/1588922505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Fri May 29 15:09:22 +0000 2020,1266386154380722181,1266386154380722181,"@sayudotte ご応募ありがとうございました！

結果は、残念…ハズレです。 
毎日1万名様にアイスコーヒーの
無料引換券が当たるキャンペーンは、6月1日まで！
ぜひチャレンジしてみてください。
https://t.co/ehNA55r9qB https://t.co/KjBbiOQl3F",False,"[11, 124]","<a href=""http://bc.uniquevision.co.jp/"" rel=""nofollow"">BelugaCampaignSEA</a>",1.2663861505008886e+18,1266386150500888576,168459373.0,168459373,sayudotte,,,,,False,0,0,False,False,False,ja,[],[],"[{'screen_name': 'sayudotte', 'name': 'ベル', 'id': 168459373, 'id_str': '168459373', 'indices': [0, 10]}]","[{'url': 'https://t.co/ehNA55r9qB', 'expanded_url': 'https://www.family.co.jp/campaign/spot/2005_icecoffee_twcp.html?utm_source=twitter&utm_medium=promotweet&utm_campaign=20200526_icecoffee_hazure_reply&ts=20200530000922', 'display_url': 'family.co.jp/campaign/spot/…', 'indices': [101, 124]}]","[{'id': 1263745524861153280, 'id_str': '1263745524861153280', 'indices': [125, 148], 'media_url': 'http://pbs.twimg.com/media/EYm52_fWsAA2GX6.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EYm52_fWsAA2GX6.jpg', 'url': 'https://t.co/KjBbiOQl3F', 'display_url': 'pic.twitter.com/KjBbiOQl3F', 'expanded_url': 'https://twitter.com/famima_reply/status/1266386154380722181/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 355, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 800, 'h': 418, 'resize': 'fit'}, 'large': {'w': 800, 'h': 418, 'resize': 'fit'}}}]","[{'id': 1263745524861153280, 'id_str': '1263745524861153280', 'indices': [125, 148], 'media_url': 'http://pbs.twimg.com/media/EYm52_fWsAA2GX6.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EYm52_fWsAA2GX6.jpg', 'url': 'https://t.co/KjBbiOQl3F', 'display_url': 'pic.twitter.com/KjBbiOQl3F', 'expanded_url': 'https://twitter.com/famima_reply/status/1266386154380722181/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 355, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 800, 'h': 418, 'resize': 'fit'}, 'large': {'w': 800, 'h': 418, 'resize': 'fit'}}}]",ja,recent,1235390933228609538,1235390933228609538,ファミリーマート公式返信用アカウント,famima_reply,,"コンビニエンスストア　ファミリーマート公式ツイッターキャンペーン返信用アカウントです。
こちらのアカウントではお問合せ等返信の対応をしておりません。
☆店舗、商品に関するお問い合わせは下記の窓口へお願いします。https://t.co/e0oFP4LwTW",https://t.co/5pbWEH4SpW,"[{'url': 'https://t.co/e0oFP4LwTW', 'expanded_url': 'https://www.family.co.jp/other/faq.html', 'display_url': 'family.co.jp/other/faq.html', 'indices': [105, 128]}]",False,24191,0,12,Thu Mar 05 02:27:28 +0000 2020,0,,,False,True,7212433,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1236953251200696320/s9L9VwwX_normal.jpg,https://pbs.twimg.com/profile_images/1236953251200696320/s9L9VwwX_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,"[{'url': 'https://t.co/5pbWEH4SpW', 'expanded_url': 'https://twitter.com/FamimaReply', 'display_url': 'twitter.com/FamimaReply', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/1235390933228609538/1583748013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,Fri May 29 15:09:22 +0000 2020,1266386154380619779,1266386154380619779,@AJI94200507 そそ,False,"[13, 15]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2663859609560924e+18,1266385960956092417,1.2254071457781391e+18,1225407145778139137,AJI94200507,,,,,False,0,0,False,False,,ja,[],[],"[{'screen_name': 'AJI94200507', 'name': ""あじたろぉの青年バージョン('-' 鯵)з１ヶ月だけフォロバ100"", 'id': 1225407145778139137, 'id_str': '1225407145778139137', 'indices': [0, 12]}]",[],,,ja,recent,3140577871,3140577871,STP_黒助,kurosuke2296,日本 千葉,"主にフォートナイトをやっている黒助です
通称:悪魔の笑い声
STPクランマスターらしいです
#フォートナイト #PC #最弱 #エモートコレクター #目指せ登録者1000人　　　　                            　ヘッダー@utakuma215←天才　　アイコン@pianell_ ←神",https://t.co/Z7dSPubxqz,[],False,130,136,2,Sun Apr 05 16:52:02 +0000 2015,128,,,False,False,1276,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1249945164128202752/DKXWs0-S_normal.jpg,https://pbs.twimg.com/profile_images/1249945164128202752/DKXWs0-S_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,"[{'url': 'https://t.co/Z7dSPubxqz', 'expanded_url': 'https://www.youtube.com/channel/UCDFk5b70A6yDxOiShnFpxXw', 'display_url': 'youtube.com/channel/UCDFk5…', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/3140577871/1589478938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,Fri May 29 15:09:22 +0000 2020,1266386154380619778,1266386154380619778,ニシカズまだやってんの？,False,"[0, 12]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,,ja,[],[],[],[],,,ja,recent,66800971,66800971,KIKI（疫病退散）,electric_stone,ライブハウス,"ロックンロール以外は全部嘘。
ビレッジマンズストア、澁谷逆太郎、サスフォーにはまってる。音楽ギーク。占いオタクで、#占う男 こと、ニシーさん推し。新月生まれなんだから願い事なんていつでも最善なかたちで叶うに決まってる。ラジオネームは朱雀ックマイヤー",https://t.co/NnNqLfVLhE,[],False,317,489,11,Tue Aug 18 21:04:35 +0000 2009,28663,,,False,False,79295,,False,False,False,9AE4E8,http://abs.twimg.com/images/themes/theme16/bg.gif,https://abs.twimg.com/images/themes/theme16/bg.gif,False,http://pbs.twimg.com/profile_images/1258787460235948033/zkGHn83V_normal.jpg,https://pbs.twimg.com/profile_images/1258787460235948033/zkGHn83V_normal.jpg,0084B4,BDDCAD,DDFFCC,333333,True,False,False,False,False,False,False,none,"[{'url': 'https://t.co/NnNqLfVLhE', 'expanded_url': 'https://youtu.be/Esz4VHo1cZw', 'display_url': 'youtu.be/Esz4VHo1cZw', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/66800971/1583830443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,Fri May 29 15:09:22 +0000 2020,1266386154368176129,1266386154368176129,ね、ユーキ…。いやごめんなんでもない…へへッご飯の用意してくるねッ,False,"[0, 33]","<a href=""http://twitter.com/"" rel=""nofollow"">ユーキの隣</a>",,,,,,,,,,False,0,0,False,False,,ja,[],[],[],[],,,ja,recent,320181238,320181238,ルナ,runa_09_bot,,これはまひな(@jumy23hee)の自己満創作ボットです。,,[],False,9,5,1,Sun Jun 19 13:11:40 +0000 2011,0,,,False,False,63270,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/378800000837547989/7213cd48d08625c7da1bcd6e1c8ac2ac_normal.jpeg,https://pbs.twimg.com/profile_images/378800000837547989/7213cd48d08625c7da1bcd6e1c8ac2ac_normal.jpeg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,Fri May 29 15:09:22 +0000 2020,1266386154368032773,1266386154368032773,SMはゲーム派,False,"[0, 7]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,,ja,[],[],[],[],,,ja,recent,1115926581627641858,1115926581627641858,にんにん@ミトとカエデアンソロ参加中,nijisann_ninnin,,えち垢→ @echichi_ninn,https://t.co/3GJISxMnWd,[],False,89,247,5,Wed Apr 10 10:36:44 +0000 2019,12527,,,False,False,7607,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1167101573903683587/GbE5bWCD_normal.jpg,https://pbs.twimg.com/profile_images/1167101573903683587/GbE5bWCD_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,"[{'url': 'https://t.co/3GJISxMnWd', 'expanded_url': 'https://marshmallow-qa.com/nijisann_ninnin?utm_medium=url_text&utm_source=promotion', 'display_url': 'marshmallow-qa.com/nijisann_ninni…', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/1115926581627641858/1584872541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,Fri May 29 15:09:22 +0000 2020,1266386154359713797,1266386154359713797,ふる珍しく日付変わっても起きている,False,"[0, 17]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,,ja,[],[],[],[],,,ja,recent,1027591853489569792,1027591853489569792,ふる🍓,Furu___Hi1031mz,#瑞稀くん天才だった,井上瑞稀への愛が深すぎてHiレベルな女を名乗れる人間じゃないのに名乗ってしまおうかなとか言ってみる #瑞稀くんしか,https://t.co/2X9a9omCbf,[],False,1545,101,20,Thu Aug 09 16:26:04 +0000 2018,2743,,,False,False,6071,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1266367299956563969/6wOIgLsc_normal.jpg,https://pbs.twimg.com/profile_images/1266367299956563969/6wOIgLsc_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,"[{'url': 'https://t.co/2X9a9omCbf', 'expanded_url': 'http://twpf.jp/Furu___Hi1031mz', 'display_url': 'twpf.jp/Furu___Hi1031mz', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/1027591853489569792/1589720394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Fri May 29 15:09:22 +0000 2020,1266386154347089930,1266386154347089930,あの,False,"[0, 2]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.266385918941778e+18,1266385918941777920,1.2598258226779095e+18,1259825822677909509,NihilegoGlalie,,,,,False,0,0,False,False,,ja,[],[],[],[],,,ja,recent,1259825822677909509,1259825822677909509,ミュ,NihilegoGlalie,,亡骸→@ID_5656 フォロー外れてたら誤フォローなんで気にしないでください,https://t.co/9zYdBarxcJ,[],False,52,53,0,Mon May 11 12:41:05 +0000 2020,1926,,,False,False,1761,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1263115263035101185/aMmd7l2Z_normal.jpg,https://pbs.twimg.com/profile_images/1263115263035101185/aMmd7l2Z_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,"[{'url': 'https://t.co/9zYdBarxcJ', 'expanded_url': 'https://myupoke.hatenablog.com/', 'display_url': 'myupoke.hatenablog.com', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/1259825822677909509/1589931518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Fri May 29 15:09:22 +0000 2020,1266386154347085824,1266386154347085824,ゲームのやる気消えたな3日前から,False,"[0, 16]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,,ja,[],[],[],[],,,ja,recent,729958115697790976,729958115697790976,あっか〜きー,akatyan339,🌱,shirasu0141yo 蒔田 スーパーの人 サカナクション apex r6s ディビジョン1 2 俺も幸せ 可愛い君と出逢えて幸せだよ,,[],False,193,182,3,Tue May 10 08:55:51 +0000 2016,25118,,,True,False,23778,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/973195140184530950/-8lWDRwH_normal.jpg,https://pbs.twimg.com/profile_images/973195140184530950/-8lWDRwH_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,https://pbs.twimg.com/profile_banners/729958115697790976/1587621876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,Fri May 29 15:09:22 +0000 2020,1266386154347065344,1266386154347065344,規則違反3回したら退寮ってきいて震えた…………もうしちゃった,False,"[0, 30]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,,ja,[],[],[],[],,,ja,recent,721264249532653568,721264249532653568,クラゲ,riri_isara316,今はツイステ沼,18↑ 高卒済 ￤なんでも喋るジャンルごちゃまぜ雑多垢￤ツイフィに詳細￤ お絵描き ￤相方(ペア画)→ @momoirorannu h→自作,https://t.co/IrHrUWs7Xr,[],False,1128,1173,34,Sat Apr 16 09:09:32 +0000 2016,83740,,,True,False,45479,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1125037182979268613/18klR7si_normal.jpg,https://pbs.twimg.com/profile_images/1125037182979268613/18klR7si_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,"[{'url': 'https://t.co/IrHrUWs7Xr', 'expanded_url': 'http://twpf.jp/riri_isara316', 'display_url': 'twpf.jp/riri_isara316', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/721264249532653568/1589880461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,Fri May 29 15:09:22 +0000 2020,1266386154347061255,1266386154347061255,(大声) おーい！ぶっさーん！アニが帰って来たぞおー！ https://t.co/k0FADJfp4J,False,"[0, 51]","<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",,,,,,,,,,False,0,0,False,False,False,ja,[],[],[],"[{'url': 'https://t.co/k0FADJfp4J', 'expanded_url': 'http://twitpic.com/d5e0tr', 'display_url': 'twitpic.com/d5e0tr', 'indices': [28, 51]}]",,,ja,recent,376634509,376634509,アニbot,kisarazu_ani,木更津,"木更津キャッツアイのアニbotです(非公式)。アニのドラマ、映画のセリフをランダムでつぶやきます！なりきりじゃなくリプライ機能はないです。バイバイはブロックで！ 他のbot→@kisarazu_ucchi , @kisarazu_kosuke など",https://t.co/mKphVBwxMX,[],False,1571,1900,26,Tue Sep 20 07:13:15 +0000 2011,0,,,False,False,43684,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1218817843338199040/825URheA_normal.jpg,https://pbs.twimg.com/profile_images/1218817843338199040/825URheA_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,"[{'url': 'https://t.co/mKphVBwxMX', 'expanded_url': 'http://twpf.jp/kisarazu_ani', 'display_url': 'twpf.jp/kisarazu_ani', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/376634509/1579422654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,Fri May 29 15:09:22 +0000 2020,1266386154338705408,1266386154338705408,@nazuna_0407 多分大丈夫,False,"[13, 18]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.266385868169728e+18,1266385868169728000,9.728611259213537e+17,972861125921353728,nazuna_0407,,,,,False,0,0,False,False,,ja,[],[],"[{'screen_name': 'nazuna_0407', 'name': 'なずなん星人︎︎はまた制限食らったからリプ返出来ない', 'id': 972861125921353728, 'id_str': '972861125921353728', 'indices': [0, 12]}]",[],,,ja,recent,3086016353,3086016353,人生に絶望したトマトサラダ,hakurouHawk,ユクモ村/霊峰,MHW/愉悦部員/スマブラ/自然軍(ナチュレ様マジわらわ)/ジョジョ/コンパス(名古屋野良バトグランプリでフルカノソルでガンギマリしたチンパン敗北者)/モンスト/フォトナ/消滅都市/GGxrd rev2/エクバ2(少尉☆5),https://t.co/nSWclp3XB5,[],False,1989,2882,10,Wed Mar 11 07:58:58 +0000 2015,126391,,,False,False,87713,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1251562372403130369/koJ9r_xL_normal.jpg,https://pbs.twimg.com/profile_images/1251562372403130369/koJ9r_xL_normal.jpg,3B94D9,000000,000000,000000,False,True,False,False,False,False,False,none,"[{'url': 'https://t.co/nSWclp3XB5', 'expanded_url': 'https://love-letter.club/to/hakurouHawk/', 'display_url': 'love-letter.club/to/hakurouHawk/', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/3086016353/1581776464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Fri May 29 15:09:22 +0000 2020,1266386154338672641,1266386154338672641,ほんとは特典のステッカーと手元に残ってるエモカの交換も流したかったんですけどもう今日はバナーで手一杯です😢,False,"[0, 53]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,,ja,[],[],[],[],,,ja,recent,882520495706349568,882520495706349568,れい🗿次回発送日5/29,__Re17__,,取引用 / 成人済 / 本垢提示可 / お取引が終了したリプライやツイートは削除しています / 友人分の声かけ多めです /,https://t.co/zjg5iOW7UP,[],False,91,91,1,Wed Jul 05 08:44:17 +0000 2017,118,,,False,False,346,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/882524692573114368/FcezWKAi_normal.jpg,https://pbs.twimg.com/profile_images/882524692573114368/FcezWKAi_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,"[{'url': 'https://t.co/zjg5iOW7UP', 'expanded_url': 'https://twpf.jp/__Re17__', 'display_url': 'twpf.jp/__Re17__', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/882520495706349568/1582819573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,Fri May 29 15:09:22 +0000 2020,1266386154338652166,1266386154338652166,"@Reon_te_81 お返事並びにご快諾いただきありがとうございます。
フォローありがとうございます。
こちらからもフォロー失礼致します。
どうぞよろしくお願い致します。",False,"[12, 86]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.266381967408296e+18,1266381967408295937,4397900173.0,4397900173,Reon_te_81,,,,,False,0,0,False,False,,ja,[],[],"[{'screen_name': 'Reon_te_81', 'name': 'ちょ♚', 'id': 4397900173, 'id_str': '4397900173', 'indices': [0, 11]}]",[],,,ja,recent,2261171976,2261171976,ゆらの,r_dtyk,,取引垢。成人済社会人 / ゆうちょ銀行対応,,[],False,380,379,6,Wed Dec 25 07:30:11 +0000 2013,5231,,,False,False,3826,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1054378318647066624/0kmZ0EX4_normal.jpg,https://pbs.twimg.com/profile_images/1054378318647066624/0kmZ0EX4_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,https://pbs.twimg.com/profile_banners/2261171976/1540218355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
